customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_15237,39,management,single,tertiary,no,430,yes,no,unknown,25,jun,850,2,0,unknown,0
id_9186,41,management,married,tertiary,no,937,no,no,cellular,16,apr,920,4,0,unknown,1
id_29932,32,management,divorced,tertiary,no,364,yes,no,telephone,29,jul,816,9,0,unknown,0
id_961,33,services,single,secondary,no,311,yes,no,cellular,12,may,894,2,1,failure,0
id_7847,31,services,married,secondary,no,396,no,no,cellular,2,jun,873,1,0,unknown,0
id_29586,34,management,married,tertiary,no,181,no,no,cellular,14,aug,800,2,0,unknown,0
id_38685,43,technician,married,secondary,no,80,yes,no,unknown,15,may,891,1,0,unknown,0
id_21386,33,management,married,tertiary,no,423,yes,no,cellular,3,feb,992,5,0,unknown,0
id_25602,60,management,married,tertiary,no,5863,yes,no,cellular,21,jul,824,1,0,unknown,0
id_1795,35,blue-collar,divorced,secondary,no,883,no,yes,telephone,20,oct,733,1,0,unknown,0
id_24437,25,blue-collar,married,secondary,no,-42,yes,no,cellular,15,may,891,1,3,other,0
id_10446,35,blue-collar,married,primary,no,-5,yes,no,cellular,22,jul,823,2,0,unknown,0
id_1323,47,blue-collar,married,primary,no,884,yes,no,cellular,14,may,892,1,2,failure,0
id_28089,44,technician,divorced,secondary,no,1324,no,no,cellular,26,aug,788,2,0,unknown,0
id_1398,45,housemaid,divorced,primary,no,540,no,no,unknown,11,jun,864,1,0,unknown,0
id_13053,36,management,married,secondary,no,334,yes,no,cellular,12,may,894,1,1,failure,0
id_3576,41,blue-collar,married,secondary,no,3,yes,no,telephone,20,nov,702,1,1,failure,0
id_23505,48,admin.,married,secondary,no,386,no,yes,telephone,20,nov,702,3,0,unknown,0
id_3758,,blue-collar,married,primary,no,2,yes,no,telephone,8,may,898,1,0,unknown,0
id_20649,41,management,married,tertiary,no,4353,yes,no,unknown,19,may,887,1,0,unknown,0
id_22881,25,entrepreneur,single,secondary,no,69,yes,no,cellular,18,may,888,3,0,unknown,0
id_32398,37,admin.,married,secondary,no,26231,no,no,cellular,2,oct,751,1,0,unknown,0
id_16829,29,housemaid,married,primary,no,46,yes,no,cellular,12,may,894,1,0,unknown,0
id_15643,40,self-employed,married,tertiary,no,3241,yes,no,unknown,30,may,876,1,0,unknown,0
id_5513,31,management,married,tertiary,no,54,yes,no,cellular,21,aug,793,2,0,unknown,0
id_25346,34,blue-collar,married,primary,no,15837,yes,no,cellular,20,apr,916,5,0,unknown,0
id_6630,41,management,married,tertiary,no,4332,no,no,cellular,6,aug,808,6,0,unknown,0
id_449,40,blue-collar,single,primary,no,-211,no,no,unknown,20,jun,855,1,0,unknown,0
id_9995,72,retired,divorced,secondary,no,0,no,no,cellular,26,feb,969,1,1,success,1
id_16468,57,services,divorced,secondary,no,46,no,no,unknown,11,jun,864,1,0,unknown,0
id_1994,52,retired,divorced,secondary,no,283,no,no,unknown,20,jun,855,12,0,unknown,0
id_24334,,housemaid,divorced,tertiary,no,1237,no,no,cellular,21,nov,701,7,5,failure,0
id_25122,49,management,married,tertiary,no,158,no,no,cellular,28,aug,786,6,0,unknown,0
id_12161,39,management,married,tertiary,no,412,no,no,cellular,13,apr,923,1,2,failure,1
id_7149,44,management,divorced,tertiary,no,5,yes,no,cellular,21,jul,824,1,0,unknown,0
id_31140,51,technician,divorced,secondary,no,1065,no,yes,cellular,4,aug,810,1,0,unknown,0
id_34738,40,unemployed,married,primary,no,7003,yes,no,cellular,28,jul,817,2,3,success,1
id_7042,36,entrepreneur,married,tertiary,no,268,yes,yes,cellular,20,nov,702,1,1,failure,0
id_16287,38,blue-collar,single,primary,no,1530,yes,no,unknown,9,jun,866,1,0,unknown,0
id_25556,48,admin.,married,secondary,no,-362,yes,yes,unknown,28,may,878,1,0,unknown,0
id_16990,56,services,married,secondary,no,10,no,yes,cellular,20,aug,794,2,0,unknown,0
id_26512,34,technician,single,tertiary,no,37,no,no,cellular,26,aug,788,3,0,unknown,0
id_42708,37,blue-collar,married,primary,no,333,yes,no,unknown,8,may,898,3,0,unknown,0
id_32436,26,housemaid,married,primary,no,10,no,yes,cellular,8,jul,837,1,0,unknown,0
id_4525,41,unemployed,married,secondary,no,3,no,no,cellular,21,nov,701,4,0,unknown,0
id_30277,42,admin.,divorced,secondary,no,1203,no,no,cellular,30,jul,815,2,0,unknown,0
id_8872,27,student,single,secondary,no,199,yes,no,cellular,12,may,894,1,0,unknown,0
id_12698,29,management,married,tertiary,no,354,yes,no,cellular,13,apr,923,2,5,failure,0
id_35727,26,services,single,secondary,no,1,yes,yes,unknown,9,may,897,1,0,unknown,0
id_14352,39,technician,married,secondary,no,510,yes,no,unknown,27,may,879,2,0,unknown,0
id_13733,33,blue-collar,married,secondary,no,345,yes,no,unknown,20,jun,855,18,0,unknown,0
id_28345,42,management,married,tertiary,no,200,no,no,unknown,19,may,887,5,0,unknown,0
id_13419,46,services,married,secondary,no,48,yes,yes,cellular,2,feb,993,1,1,failure,0
id_36207,46,technician,married,secondary,no,33,yes,yes,cellular,17,nov,705,2,0,unknown,0
id_21658,38,blue-collar,married,secondary,no,324,no,no,cellular,14,apr,922,2,2,failure,0
id_18618,56,technician,married,primary,no,4439,no,no,cellular,8,jul,837,6,0,unknown,0
id_29801,26,management,single,tertiary,no,-389,yes,no,cellular,18,may,888,2,0,unknown,0
id_38468,45,blue-collar,married,secondary,no,82,yes,no,cellular,20,apr,916,3,5,other,0
id_42243,31,management,married,tertiary,no,4,yes,no,cellular,9,mar,958,1,1,success,1
id_37329,37,management,single,tertiary,no,2741,yes,no,cellular,8,aug,806,3,0,unknown,0
id_44902,43,technician,single,secondary,no,213,no,no,cellular,11,aug,803,2,0,unknown,0
id_14312,47,management,married,tertiary,no,1434,no,no,cellular,14,aug,800,1,0,unknown,0
id_7970,37,technician,married,secondary,no,4341,no,no,cellular,20,nov,702,1,0,unknown,0
id_37374,27,management,single,tertiary,no,16,no,yes,cellular,22,jul,823,1,0,unknown,0
id_5240,34,technician,married,tertiary,no,24,no,no,cellular,27,aug,787,2,0,unknown,0
id_2575,30,services,married,secondary,no,33,yes,yes,unknown,3,jun,872,1,0,unknown,0
id_9963,47,services,married,secondary,no,755,yes,no,unknown,2,jun,873,2,0,unknown,0
id_43027,35,management,married,tertiary,no,94,yes,no,cellular,25,may,881,1,4,failure,0
id_11184,41,self-employed,married,tertiary,no,2976,yes,no,cellular,19,nov,703,1,1,failure,0
id_38621,27,technician,single,secondary,no,-1,no,no,cellular,22,aug,792,5,0,unknown,0
id_34470,36,blue-collar,married,primary,no,-194,yes,no,unknown,26,may,880,2,0,unknown,0
id_34994,46,management,married,tertiary,no,1806,yes,no,cellular,1,jun,874,1,1,success,1
id_43753,29,services,single,unknown,no,2375,no,no,cellular,17,nov,705,2,0,unknown,1
id_41284,55,retired,married,primary,no,-2,no,no,cellular,30,jan,996,4,0,unknown,0
id_14458,31,housemaid,married,tertiary,no,11,yes,no,unknown,2,jun,873,2,0,unknown,0
id_34527,57,technician,married,secondary,no,365,no,no,cellular,25,jun,850,6,0,unknown,0
id_3211,28,technician,single,secondary,no,1326,yes,yes,cellular,14,may,892,1,0,unknown,0
id_21597,29,blue-collar,single,secondary,no,1886,no,no,cellular,7,may,899,2,0,unknown,0
id_14353,39,blue-collar,single,secondary,no,1103,yes,no,unknown,16,may,890,1,0,unknown,0
id_19709,22,blue-collar,married,primary,no,-217,no,no,unknown,13,may,893,2,0,unknown,0
id_44508,38,self-employed,married,secondary,no,177,no,no,cellular,18,aug,796,4,0,unknown,0
id_19330,41,admin.,divorced,secondary,no,-606,yes,no,cellular,8,may,898,2,2,failure,0
id_22126,42,management,,tertiary,no,423,no,no,cellular,3,jun,872,6,5,success,0
id_40604,48,technician,married,secondary,no,282,yes,no,cellular,10,jul,835,1,0,unknown,0
id_24947,35,management,married,tertiary,no,148,no,no,unknown,20,may,886,1,0,unknown,0
id_42735,31,technician,single,tertiary,no,34,no,no,cellular,20,aug,794,8,0,unknown,0
id_25699,36,entrepreneur,married,tertiary,no,4575,yes,no,cellular,7,may,899,1,0,unknown,0
id_28426,33,services,married,secondary,no,2084,yes,no,cellular,4,may,902,3,2,other,0
id_19237,45,blue-collar,married,secondary,no,421,yes,yes,cellular,5,feb,990,2,2,failure,0
id_33973,29,blue-collar,single,secondary,no,3663,no,no,telephone,28,jan,998,1,0,unknown,0
id_1448,54,services,married,secondary,no,147,no,no,cellular,6,aug,808,2,0,unknown,0
id_10935,26,services,divorced,secondary,no,330,yes,no,unknown,12,may,894,2,0,unknown,0
id_23457,42,technician,married,secondary,no,8940,yes,no,unknown,3,jun,872,18,0,unknown,0
id_40290,58,housemaid,married,secondary,no,4,no,no,cellular,22,aug,792,2,0,unknown,0
id_36122,47,entrepreneur,single,secondary,no,310,no,no,unknown,11,feb,984,1,0,unknown,1
id_15308,56,self-employed,married,primary,no,2,no,no,cellular,8,aug,806,2,0,unknown,0
id_5770,54,blue-collar,married,secondary,no,987,yes,yes,unknown,23,may,883,4,0,unknown,0
id_37266,53,blue-collar,married,secondary,yes,18,yes,no,cellular,8,may,898,1,0,unknown,0
id_5194,36,management,married,tertiary,no,763,no,no,cellular,2,feb,993,1,0,unknown,0
id_31867,50,technician,married,secondary,no,5,no,no,unknown,9,jun,866,6,0,unknown,0
id_25372,57,services,married,secondary,no,86,no,no,cellular,27,aug,787,11,0,unknown,0
id_25050,40,technician,married,tertiary,no,1491,yes,yes,cellular,13,aug,801,1,0,unknown,0
id_22070,51,unemployed,married,secondary,no,4,no,no,unknown,16,jun,859,7,0,unknown,0
id_41262,39,student,married,unknown,no,1,no,no,unknown,18,jun,857,1,0,unknown,0
id_5521,46,blue-collar,married,secondary,no,,yes,no,cellular,29,aug,785,10,0,unknown,0
id_23072,40,management,married,primary,no,-421,yes,no,unknown,8,may,898,3,0,unknown,0
id_552,39,admin.,married,secondary,no,3126,yes,no,cellular,30,dec,662,3,2,failure,0
id_14213,54,management,married,tertiary,no,313,yes,no,unknown,5,may,901,2,0,unknown,0
id_16952,59,retired,divorced,secondary,no,1490,no,no,cellular,23,jul,822,3,0,unknown,0
id_37861,31,technician,single,tertiary,no,1638,yes,no,cellular,27,feb,968,1,0,unknown,1
id_17947,39,housemaid,married,tertiary,no,37,yes,no,unknown,15,may,891,7,0,unknown,0
id_7496,44,blue-collar,married,secondary,no,81,yes,no,unknown,12,may,894,2,0,unknown,0
id_19511,28,unemployed,married,secondary,no,288,yes,no,cellular,6,may,900,2,2,failure,0
id_27813,27,admin.,married,secondary,yes,-943,yes,no,unknown,3,jun,872,1,0,unknown,0
id_15501,29,management,single,tertiary,no,4512,yes,no,unknown,12,may,894,3,0,unknown,0
id_44675,24,services,married,secondary,no,1,yes,no,cellular,31,jul,814,28,0,unknown,0
id_10927,43,admin.,married,primary,no,19,yes,no,unknown,13,may,893,2,0,unknown,0
id_31523,53,housemaid,married,primary,no,2151,no,no,unknown,19,jun,856,2,0,unknown,1
id_22241,38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,859,3,0,unknown,1
id_42699,38,management,married,tertiary,no,1114,no,no,cellular,2,mar,965,1,1,success,1
id_3697,41,management,divorced,tertiary,no,41,yes,no,unknown,16,may,890,1,0,unknown,0
id_10950,31,technician,single,tertiary,no,3823,no,no,cellular,20,nov,702,1,0,unknown,0
id_16148,21,blue-collar,single,secondary,no,618,yes,no,unknown,13,may,893,3,0,unknown,0
id_15340,48,technician,married,secondary,no,467,yes,no,unknown,13,may,893,5,0,unknown,0
id_37847,33,management,single,tertiary,no,3004,yes,no,cellular,15,may,891,3,0,unknown,0
id_41710,32,blue-collar,married,secondary,no,53,no,no,unknown,16,may,890,2,0,unknown,0
id_41168,23,technician,single,secondary,no,1868,no,no,cellular,2,aug,812,3,2,other,0
id_25535,43,blue-collar,married,primary,no,2124,yes,no,unknown,19,may,887,4,0,unknown,0
id_4582,52,self-employed,married,tertiary,no,5351,yes,yes,cellular,31,jul,814,4,0,unknown,1
id_28284,23,management,single,tertiary,no,-4,no,no,unknown,21,sep,762,1,0,unknown,0
id_28138,40,blue-collar,married,secondary,no,1343,yes,yes,cellular,25,jul,820,2,0,unknown,0
id_23595,48,blue-collar,married,secondary,no,387,no,no,telephone,17,jul,828,2,0,unknown,0
id_8961,51,blue-collar,married,primary,no,1901,no,no,cellular,21,aug,793,1,0,unknown,0
id_9552,52,entrepreneur,divorced,tertiary,no,78,yes,no,cellular,6,may,900,5,3,failure,0
id_38124,31,management,single,tertiary,no,-3,no,no,cellular,28,aug,786,10,0,unknown,0
id_21687,63,blue-collar,married,secondary,no,272,no,no,cellular,29,oct,724,1,1,failure,0
id_24181,60,retired,married,primary,no,1717,no,no,cellular,12,nov,710,1,5,failure,0
id_14923,40,admin.,divorced,secondary,no,934,no,no,cellular,30,jan,996,1,0,unknown,1
id_8226,32,services,married,secondary,no,672,yes,no,unknown,21,may,885,1,0,unknown,0
id_35782,33,management,married,tertiary,no,640,no,,cellular,2,aug,812,3,1,other,0
id_34248,48,blue-collar,married,secondary,no,4837,no,,unknown,16,jun,859,1,0,unknown,0
id_43115,44,unemployed,married,secondary,no,-1,yes,no,unknown,6,may,900,1,0,unknown,0
id_29552,28,technician,single,secondary,no,1445,yes,no,cellular,18,may,888,3,15,failure,0
id_17355,54,admin.,married,secondary,no,9332,no,no,cellular,22,jun,853,1,1,failure,0
id_29090,39,student,married,secondary,no,1313,no,no,unknown,20,jun,855,4,0,unknown,0
id_22649,54,housemaid,divorced,tertiary,no,6916,yes,no,unknown,6,may,900,3,0,unknown,0
id_21094,28,blue-collar,married,unknown,no,132,yes,no,unknown,23,may,883,6,0,unknown,0
id_12882,48,technician,married,secondary,no,-58,yes,yes,cellular,11,may,895,1,2,failure,0
id_43108,47,technician,married,secondary,no,-851,yes,yes,unknown,27,may,879,1,0,unknown,0
id_31960,31,management,single,tertiary,no,2300,yes,no,cellular,13,aug,801,2,0,unknown,0
id_17816,38,services,divorced,tertiary,no,57,yes,no,cellular,28,jul,817,13,0,unknown,0
id_44602,41,technician,married,secondary,no,60,yes,yes,cellular,29,jan,997,1,1,failure,0
id_3341,46,blue-collar,married,primary,no,750,yes,no,unknown,8,may,898,2,0,unknown,0
id_12521,69,retired,divorced,tertiary,no,403,no,no,cellular,12,jul,833,3,0,unknown,0
id_28142,59,management,married,tertiary,no,284,yes,no,cellular,20,apr,916,2,8,failure,0
id_10907,57,technician,married,secondary,no,7558,no,no,telephone,28,oct,725,1,0,unknown,1
id_4880,35,admin.,married,primary,no,1483,no,no,unknown,9,jun,866,2,0,unknown,0
id_606,36,self-employed,married,tertiary,no,1508,yes,no,unknown,3,jun,872,2,0,unknown,0
id_4749,25,technician,single,secondary,no,244,yes,yes,cellular,15,may,891,1,0,unknown,0
id_15514,28,management,single,secondary,no,473,yes,yes,unknown,19,may,887,2,0,unknown,0
id_40777,51,management,married,tertiary,no,352,no,no,cellular,7,aug,807,2,0,unknown,0
id_4541,44,admin.,married,secondary,no,259,yes,no,unknown,15,may,891,11,0,unknown,0
id_5152,26,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,891,1,0,unknown,0
id_34768,,technician,married,tertiary,no,12326,no,no,telephone,2,jun,873,2,0,unknown,0
id_40994,47,housemaid,divorced,secondary,no,1364,no,no,cellular,19,aug,795,3,0,unknown,0
id_18190,30,management,single,secondary,no,2959,yes,no,cellular,18,may,888,2,0,unknown,0
id_24540,43,blue-collar,married,primary,no,108,yes,yes,unknown,15,may,891,4,0,unknown,0
id_30560,43,technician,married,secondary,no,734,no,no,unknown,20,jun,855,3,0,unknown,0
id_39343,38,management,single,tertiary,no,-51,yes,no,cellular,12,may,894,2,1,failure,0
id_14227,46,housemaid,married,primary,no,940,no,no,unknown,16,jun,859,3,0,unknown,0
id_30061,32,management,single,secondary,no,126,yes,yes,cellular,23,jul,822,2,0,unknown,1
id_14906,56,management,married,tertiary,no,907,yes,no,cellular,30,jan,996,1,0,unknown,0
id_8344,56,blue-collar,married,secondary,no,384,no,no,cellular,11,nov,711,4,0,unknown,0
id_32515,36,services,married,secondary,no,78,yes,no,unknown,27,may,879,1,0,unknown,0
id_26777,37,blue-collar,married,secondary,no,-192,yes,no,unknown,13,may,893,1,0,unknown,0
id_40834,50,self-employed,married,tertiary,no,1905,yes,no,unknown,2,jun,873,3,0,unknown,0
id_27805,34,self-employed,married,tertiary,no,1620,yes,no,cellular,20,nov,702,2,0,unknown,0
id_4472,60,retired,married,secondary,no,571,no,no,cellular,4,feb,991,5,1,success,1
id_1995,88,retired,married,primary,no,5235,no,no,telephone,1,apr,935,2,0,unknown,1
id_6607,43,services,divorced,secondary,no,376,yes,yes,cellular,4,feb,991,2,2,failure,0
id_5602,48,management,married,secondary,no,-1855,yes,yes,cellular,12,aug,802,2,0,unknown,0
id_34645,31,blue-collar,married,secondary,no,-210,yes,no,cellular,29,jul,816,5,0,unknown,0
id_12107,33,admin.,married,secondary,no,333,no,no,cellular,9,jul,836,2,0,unknown,0
id_2498,51,services,married,primary,no,315,no,yes,cellular,17,jul,828,2,0,unknown,0
id_11203,28,blue-collar,married,primary,no,-65,yes,no,cellular,25,jul,820,2,0,unknown,0
id_2185,40,blue-collar,married,primary,no,188,yes,no,telephone,14,may,892,3,1,failure,0
id_7533,32,admin.,married,secondary,no,98,yes,no,unknown,19,may,887,1,0,unknown,1
id_21344,22,blue-collar,single,secondary,no,147,yes,no,unknown,5,jun,870,2,0,unknown,0
id_40893,30,technician,single,unknown,no,-52,yes,no,unknown,6,may,900,2,0,unknown,0
id_16184,49,blue-collar,married,primary,no,3027,yes,no,cellular,12,may,894,2,3,other,0
id_27054,36,entrepreneur,married,tertiary,no,354,yes,no,unknown,16,may,890,1,0,unknown,0
id_35204,24,blue-collar,married,primary,no,-88,yes,no,unknown,11,jun,864,17,0,unknown,0
id_16155,52,technician,married,unknown,no,985,no,no,cellular,5,aug,809,1,0,unknown,0
id_19095,40,technician,married,secondary,no,312,yes,no,unknown,6,may,900,2,0,unknown,0
id_43319,73,retired,divorced,primary,no,803,no,no,cellular,9,sep,774,5,0,unknown,1
id_2249,45,management,single,secondary,no,5991,no,no,cellular,2,jun,873,1,0,unknown,0
id_17136,47,admin.,single,primary,no,1814,no,no,telephone,31,jul,814,7,0,unknown,0
id_24719,47,technician,divorced,secondary,no,1307,yes,no,cellular,19,nov,703,1,2,failure,0
id_34259,37,technician,married,secondary,no,1264,yes,no,cellular,17,nov,705,1,1,failure,0
id_6910,44,blue-collar,married,primary,no,4580,yes,no,cellular,20,nov,702,2,0,unknown,0
id_34002,,services,married,secondary,no,1,no,no,unknown,12,jun,863,2,0,unknown,0
id_23585,28,admin.,single,secondary,no,78,no,yes,cellular,16,jul,829,2,0,unknown,0
id_21787,31,technician,single,tertiary,no,358,yes,no,unknown,26,may,880,1,0,unknown,0
id_9211,42,management,married,tertiary,no,4,yes,no,cellular,17,nov,705,2,0,unknown,0
id_29347,28,blue-collar,divorced,secondary,no,294,yes,no,cellular,20,apr,916,2,0,unknown,0
id_24094,40,management,married,tertiary,no,8973,yes,no,cellular,17,nov,705,1,0,unknown,0
id_30030,39,blue-collar,married,primary,no,2273,yes,no,cellular,18,nov,704,1,2,failure,0
id_4418,27,technician,single,secondary,no,908,yes,yes,cellular,7,may,899,1,0,unknown,0
id_30618,31,management,married,tertiary,no,94,no,no,unknown,3,jul,842,1,0,unknown,0
id_16233,37,services,married,tertiary,no,-1,yes,no,unknown,30,may,876,1,0,unknown,0
id_13555,36,housemaid,married,secondary,yes,-201,no,yes,cellular,18,jul,827,1,0,unknown,0
id_4070,35,management,single,tertiary,no,293,no,yes,cellular,10,jul,835,1,0,unknown,0
id_45081,31,management,married,tertiary,no,340,yes,no,cellular,11,may,895,6,0,unknown,0
id_11704,26,blue-collar,single,tertiary,no,453,no,no,telephone,27,may,879,2,1,success,1
id_32837,40,technician,married,secondary,no,3,yes,no,cellular,11,jul,834,2,0,unknown,0
id_39993,35,management,married,tertiary,no,1430,no,no,cellular,18,nov,704,1,0,unknown,0
id_32153,41,blue-collar,married,primary,no,515,yes,yes,unknown,26,may,880,1,0,unknown,0
